SIPRI Transfers Database 


 Database search results for buyer 'All Countries' and seller  'All Countries' and the years from 2011 to 2021 - (created: 11-03-2023)

Deal ID;Seller;Buyer;Designation;Description;Armament category;Order date;Order date is estimate;Numbers delivered;Numbers delivered is estimate;Delivery year;Delivery year is estimate;Status;SIPRI estimate;TIV deal unit;TIV delivery values;Local production
64162;United States;Pakistan;Cessna-208 Caravan;light transport ac;Aircraft;2019;Yes;2;No;2020;No;New;1.0000;1.0000;2;No
53616;United States;Australia;Mk-45-4 127mm;naval gun;Naval weapons;2010;Yes;1;No;2020;No;New;7.5000;7.5000;7.5;No
60875;United States;Australia;LM-2500;gas turbine;Engines;2007;Yes;2;No;2020;No;New;7.0000;7.0000;14;No
60876;United States;Australia;Caterpillar-3616;diesel engine;Engines;2007;Yes;2;No;2020;No;New;2.5000;2.5000;5;No
56934;United States;Brazil;F414;turbofan;Engines;2015;Yes;1;Yes;2020;No;New;2.5000;2.5000;2.5;No
53347;United States;Taiwan;APG-83 SABR;combat ac radar;Sensors;2014;Yes;15;Yes;2019;No;New;2.5000;2.5000;37.5;No
63323;Unknown supplier(s);Honduras;Bo-105;light helicopter;Aircraft;2019;No;1;No;2020;No;Second hand;1.2000;0.48;0.48;No
60700;France;Indonesia;VL-MICA-M;naval SAM system;Naval weapons;2016;No;1;No;2020;No;New;5.0000;5.0000;5;No
55629;France;Indonesia;MICA;BVRAAM;Missiles;2018;Yes;20;Yes;2020;No;New;0.4000;0.4000;8;No
57938;Norway;United Kingdom;Protector;APC turret;Other;2015;No;5;Yes;2020;No;New;0.0500;0.0500;0.25;No
60722;United States;Canada;C-9;diesel engine;Engines;2011;No;61;Yes;2017;No;New;0.0800;0.0800;4.88;No
60722;United States;Canada;C-9;diesel engine;Engines;2011;No;67;Yes;2018;No;New;0.0800;0.0800;5.36;No
60722;United States;Canada;C-9;diesel engine;Engines;2011;No;13;Yes;2019;No;New;0.0800;0.0800;1.04;No
61422;Norway;Sweden;ST-2400;ASW sonar;Sensors;2017;No;2;Yes;2020;Yes;New;1.5000;1.5000;3;No
63619;Israel;Netherlands;Spike-MR/LR;anti-tank missile;Missiles;2017;No;82;Yes;2017;Yes;New;0.0300;0.0300;2.46;No
63619;Israel;Netherlands;Spike-MR/LR;anti-tank missile;Missiles;2017;No;82;Yes;2018;Yes;New;0.0300;0.0300;2.46;No
59564;United States;Oman;BGM-71F TOW-2B;anti-tank missile;Missiles;2018;No;200;Yes;2020;Yes;New;0.0200;0.0200;4;No
37758;Canada;Turkey;PW100;turboprop/turboshaft;Engines;2005;No;2;Yes;2020;No;New;1.0000;1.0000;2;No
61976;Germany;Egypt;SUT;anti-ship/ASW torpedo;Missiles;2015;Yes;25;Yes;2020;Yes;New;1.1000;1.1000;27.5;No
30431;France;Turkey;Ocean Master;MP aircraft radar;Sensors;2002;No;1;No;2020;No;New;2.5000;2.5000;2.5;No
64172;Austria;France;Camcopter S-100;UAV;Aircraft;2019;Yes;4;No;2020;No;New;0.2000;0.2000;0.8;No
64160;South Korea;Indonesia;Chiron;portable SAM;Missiles;2018;Yes;60;Yes;2020;Yes;New;0.1000;0.1000;6;No
57878;United Kingdom;Latvia;Scimitar;light tank;Armoured vehicles;2014;No;6;Yes;2020;No;Second hand;0.8300;0.332;1.992;No
62351;Sweden;Ireland;RBS-70 Mk-3 Bolide;portable SAM;Missiles;2018;No;25;Yes;2020;Yes;New;0.1000;0.1000;2.5;No
57961;Germany;United States;EC145;light helicopter;Aircraft;2014;No;12;Yes;2020;No;New;3.2500;3.2500;39;Yes
54144;Switzerland;Denmark;Piranha-5;APC;Armoured vehicles;2015;No;74;Yes;2020;No;New;0.4300;0.4300;31.82;No
61709;Canada;Saudi Arabia;LAV-700 IFV;IFV;Armoured vehicles;2014;No;29;Yes;2020;No;New;0.4000;0.4000;11.6;No
61710;Canada;Saudi Arabia;LAV-700 FSV;AFSV;Armoured vehicles;2014;No;4;Yes;2020;No;New;1.8000;1.8000;7.2;No
37077;United States;Italy;AGM-88E AARGM;ARM;Missiles;2009;No;31;Yes;2020;Yes;New;0.6000;0.6000;18.6;Yes
61571;Germany;Norway;MT-881;diesel engine;Engines;2017;No;20;Yes;2020;No;New;0.1800;0.1800;3.6;No
58482;United States;Australia;AIM-120D AMRAAM;BVRAAM;Missiles;2018;Yes;54;Yes;2020;No;New;0.8000;0.8000;43.2;No
63130;Brazil;Turkmenistan;EMB-314 Super Tucano;trainer/combat ac;Aircraft;2019;Yes;5;Yes;2021;No;New;4.4000;4.4000;22;No
61375;Canada;Turkmenistan;PT6;turboprop/turboshaft;Engines;2019;Yes;5;Yes;2021;No;New;0.5000;0.5000;2.5;No
60384;United States;Netherlands;CH-47F Chinook;transport helicopter;Aircraft;2017;No;2;Yes;2021;Yes;New;20.0000;20.0000;40;No
57173;United Kingdom;Latvia;Spartan;APC;Armoured vehicles;2014;No;15;Yes;2020;No;Second hand;0.1800;0.072;1.08;No
61636;United States;Qatar;ISC;diesel engine;Engines;2016;Yes;90;Yes;2020;No;New;0.0400;0.0400;3.6;No
63774;United States;Jamaica;Bell-429 GlobalRanger;light helicopter;Aircraft;2019;No;4;Yes;2021;No;New;2.7000;2.7000;10.8;No
61609;Spain;Brazil;C-295;transport aircraft;Aircraft;2018;No;1;No;2020;No;New;12.0000;12.0000;12;No
61610;Canada;Brazil;PW100;turboprop/turboshaft;Engines;2018;No;2;No;2020;No;New;1.0000;1.0000;2;No
38896;Sweden;United States;Giraffe AMB;air search radar;Sensors;2004;Yes;1;No;2020;No;New;7.5000;7.5000;7.5;No
62027;Sweden;United States;Giraffe AMB;air search radar;Sensors;2018;No;1;No;2020;No;New;7.5000;7.5000;7.5;No
60464;Israel;United States;K-6 120mm;mortar;Artillery;2016;No;2;Yes;2019;No;New;0.0500;0.0500;0.1;No
55750;Russia;India;AL-31;turbofan;Engines;2012;No;80;Yes;2020;No;New;3.2500;3.2500;260;No
61684;Austria;France;Camcopter S-100;UAV;Aircraft;2018;No;1;No;2018;No;New;0.2000;0.2000;0.2;No
60791;United States;South Korea;MIM-104F PAC-3;ABM;Missiles;2019;Yes;64;Yes;2020;No;New;1.0000;1.0000;64;No
58236;United States;South Korea;Patriot Configuration-3;SAM/ABM system;Air defence systems;2015;Yes;2;Yes;2020;No;New;55.0000;55.0000;110;No
59748;France;Botswana;VL-MICA;SAM system;Air defence systems;2016;No;1;Yes;2020;No;New;20.0000;20.0000;20;No
61582;France;Botswana;MICA;BVRAAM;Missiles;2016;No;50;Yes;2020;No;New;0.4000;0.4000;20;No
59749;France;Botswana;Mistral;portable SAM;Missiles;2016;No;50;Yes;2019;Yes;New;0.1000;0.1000;5;No
59749;France;Botswana;Mistral;portable SAM;Missiles;2016;No;50;Yes;2020;Yes;New;0.1000;0.1000;5;No
58006;Russia;Egypt;MiG-29M;FGA aircraft;Aircraft;2015;No;11;Yes;2020;No;New;37.5000;37.5000;412.5;No
61365;Russia;Egypt;R-77;BVRAAM;Missiles;2015;Yes;75;Yes;2020;Yes;New;0.4000;0.4000;30;No
61366;Russia;Egypt;R-73;BVRAAM;Missiles;2015;Yes;75;Yes;2020;Yes;New;0.1500;0.1500;11.25;No
61991;Israel;Finland;Gabriel-5 ANAM;anti-ship missile;Missiles;2018;No;15;Yes;2020;No;New;1.2000;1.2000;18;No
61939;United States;Jordan;AH-1F Modernized;combat helicopter;Aircraft;2017;No;2;No;2018;No;New;11.5000;11.5000;23;No
61939;United States;Jordan;AH-1F Modernized;combat helicopter;Aircraft;2017;No;10;No;2019;No;New;11.5000;11.5000;115;No
63392;China;UAE;SR-5;self-propelled MRL;Artillery;2018;Yes;5;Yes;2020;Yes;New;0.9500;0.9500;4.75;No
54751;Russia;India;PJ-10 BrahMos;SSM;Missiles;1998;No;30;Yes;2020;No;New;1.4000;1.4000;42;Yes
56935;United Kingdom;Brazil;Raven ES-05;combat ac radar;Sensors;2015;No;1;No;2020;No;New;2.5000;2.5000;2.5;No
30704;Spain;Belgium;A400M Atlas;transport aircraft;Aircraft;2003;No;1;No;2020;No;New;73.0000;73.0000;73;Yes
59345;Germany;Belgium;TP400-D6;turboprop;Engines;2003;No;4;No;2020;No;New;3.0000;3.0000;12;No
51173;France;Bolivia;Ground Master-400;air search radar;Sensors;2016;No;2;Yes;2020;Yes;New;13.0000;13.0000;26;No
61620;Unknown supplier(s);Jamaica;Bell-206/OH-58;light helicopter;Aircraft;2018;Yes;2;Yes;2019;Yes;Second hand;0.7000;0.28;0.56;No
51241;Spain;United Kingdom;Scout-SV;reconnaissance AV;Armoured vehicles;2014;No;6;Yes;2020;Yes;New;1.0700;1.0700;6.42;Yes
53497;Turkey;Malaysia;Pars IFV-30;IFV;Armoured vehicles;2011;No;18;Yes;2020;No;New;0.7200;0.7200;12.96;Yes
52244;Germany;Malaysia;BFM-2015;diesel engine;Engines;2010;No;43;Yes;2020;No;New;0.0800;0.0800;3.44;No
59302;United States;Ukraine;TPQ-36 Firefinder;arty locating radar;Sensors;2015;No;2;No;2019;No;Second hand;3.0000;1.2;2.4;No
52348;Italy;Egypt;FREMM;frigate;Ships;2020;No;1;No;2020;No;New;483.0000;483.0000;483;No
64197;United States;Egypt;LM-2500;gas turbine;Engines;2020;No;1;No;2020;No;New;7.0000;7.0000;7;No
54492;United States;Italy;F-35B Lightning-2;FGA aircraft;Aircraft;2006;Yes;1;No;2020;No;New;60.0000;60.0000;60;Yes
52586;United States;Israel;Namer;APC/IFV;Armoured vehicles;2011;No;60;Yes;2020;Yes;New;1.5000;1.5000;90;Yes
34601;China;Pakistan;PL-12;BVRAAM;Missiles;2006;Yes;50;Yes;2020;Yes;New;0.4000;0.4000;20;No
57216;Norway;Poland;NSM;anti-ship missile;Missiles;2014;No;12;Yes;2020;Yes;New;1.0000;1.0000;12;No
55792;United States;Colombia;UH-1H Huey-2;helicopter;Aircraft;2011;No;2;Yes;2020;No;New;3.1000;3.1000;6.2;No
63904;Spain;Uruguay;C-130H Hercules;transport aircraft;Aircraft;2020;No;2;No;2020;No;Second hand;28.0000;11.2;22.4;No
60577;South Korea;Poland;K-9;SPG chassis;Artillery;2016;No;24;Yes;2020;Yes;New;1.0700;1.0700;25.68;Yes
61344;Spain;United States;Mirage F-1M;FGA aircraft;Aircraft;2017;No;17;Yes;2020;No;Second hand;21.0000;8.4;142.8;No
61838;United States;France;AE-2100;turboprop;Engines;2016;Yes;1;Yes;2020;Yes;New;1.5000;1.5000;1.5;No
31882;Italy;Turkey;T-129B ATAK;combat helicopter;Aircraft;2008;Yes;1;Yes;2020;No;New;9.9000;9.9000;9.9;Yes
59860;United States;Italy;FJ44-4;turbofan;Engines;2016;No;2;Yes;2020;No;New;0.6000;0.6000;1.2;No
64198;Italy;Egypt;ASTER-15 SAAM;SAM;Missiles;2020;No;25;Yes;2020;No;New;0.3000;0.3000;7.5;No
64209;France;Egypt;UMS-4110 BlueMaster;ASW sonar;Sensors;2020;No;1;No;2020;No;New;10.0000;10.0000;10;No
63359;Italy;Philippines;Orion RTN-25X;fire control radar;Sensors;2017;Yes;1;No;2020;No;New;2.5000;2.5000;2.5;No
64214;Germany;Egypt;MTU-4000;diesel engine;Engines;2014;No;2;No;2017;No;New;2.0000;2.0000;4;No
61623;United Kingdom;Germany;Air refuel system;air refuel system;Other;2003;Yes;1;Yes;2019;Yes;New;10.0000;10.0000;10;No
61623;United Kingdom;Germany;Air refuel system;air refuel system;Other;2003;Yes;1;Yes;2020;Yes;New;10.0000;10.0000;10;No
60617;Germany;Netherlands;PSB-2;ABL;Armoured vehicles;2016;No;2;Yes;2020;Yes;Second hand but modernized;1.2500;0.825;1.65;No
35034;Russia;Pakistan;RD-33;turbofan;Engines;2004;Yes;18;Yes;2020;No;New;2.2000;2.2000;39.6;No
57937;Germany;United Kingdom;8V-199;diesel engine;Engines;2014;No;4;Yes;2019;No;New;0.1600;0.1600;0.64;No
60805;United States;Indonesia;AAQ-33 Sniper;aircraft EO system;Sensors;2017;No;4;Yes;2019;No;New;1.0000;1.0000;4;No
64185;Israel;Singapore;Samson RCWS-30;IFV turret;Other;2017;Yes;10;Yes;2019;No;New;0.6000;0.6000;6;No
39700;France;Greece;MM-40-3 Exocet;anti-ship MI/SSM;Missiles;2008;Yes;5;Yes;2020;No;New;1.0000;1.0000;5;No
28425;Russia;India;PJ-10 BrahMos;anti-ship missile/SSM;Missiles;1998;Yes;20;Yes;2020;No;New;1.4000;1.4000;28;Yes
36095;United States;India;F404;turbofan;Engines;2007;No;6;Yes;2020;No;New;2.2000;2.2000;13.2;No
59383;Israel;India;EL/M-2032;combat aircraft radar;Sensors;2007;Yes;6;Yes;2020;No;New;2.0000;2.0000;12;No
64233;United States;Malaysia;QSK-50;diesel engine;Engines;2018;Yes;4;No;2019;No;New;0.3500;0.3500;1.4;No
64233;United States;Malaysia;QSK-50;diesel engine;Engines;2018;Yes;4;No;2020;No;New;0.3500;0.3500;1.4;No
60561;Russia;China;AL-31;turbofan;Engines;2014;Yes;20;Yes;2020;No;New;3.2500;3.2500;65;No
59302;United States;Ukraine;TPQ-36 Firefinder;arty locating radar;Sensors;2015;No;3;Yes;2017;Yes;Second hand;3.0000;1.2;3.6;No
61356;China;Indonesia;CH-4B;armed UAV;Aircraft;2017;Yes;4;Yes;2020;Yes;New;4.0000;4.0000;16;No
60882;France;Indonesia;CAESAR 155mm;self-propelled gun;Artillery;2017;No;12;No;2020;No;New;1.0600;1.0600;12.72;No
60883;Germany;Indonesia;OM-366;diesel engine;Engines;2017;No;12;No;2020;No;New;0.0400;0.0400;0.48;No
59704;United States;Indonesia;AIM-120C AMRAAM;BVRAAM;Missiles;2017;No;18;Yes;2019;No;New;0.6000;0.6000;10.8;No
59704;United States;Indonesia;AIM-120C AMRAAM;BVRAAM;Missiles;2017;No;18;Yes;2020;Yes;New;0.6000;0.6000;10.8;No
59987;Belgium;Indonesia;CM-90 90mm;tank turret;Other;2016;No;5;Yes;2020;No;New;0.6000;0.6000;3;Yes
59986;France;Indonesia;MIDR;diesel engine;Engines;2016;Yes;4;Yes;2019;No;New;0.0500;0.0500;0.2;No
59986;France;Indonesia;MIDR;diesel engine;Engines;2016;Yes;5;Yes;2020;No;New;0.0500;0.0500;0.25;No
62945;France;Indonesia;MM-40-3 Exocet;anti-ship MI/SSM;Missiles;2016;No;15;Yes;2020;Yes;New;1.0000;1.0000;15;No
53993;France;Indonesia;AS-565S Panther;ASW helicopter;Aircraft;2014;No;1;No;2020;Yes;New;7.0000;7.0000;7;No
58030;United States;Indonesia;HELRAS;ASW sonar;Sensors;2014;No;1;No;2019;Yes;New;1.9000;1.9000;1.9;No
58030;United States;Indonesia;HELRAS;ASW sonar;Sensors;2014;No;1;Yes;2020;Yes;New;1.9000;1.9000;1.9;No
54658;Russia;India;9M119;anti-tank missile;Missiles;2013;No;1500;Yes;2020;No;New;0.0200;0.0200;30;Yes
63247;Sweden;Malaysia;NLAW;anti-tank missile;Missiles;2017;No;500;Yes;2020;Yes;New;0.0100;0.0100;5;No
53725;United Kingdom;United States;Air refuel system;air refuel system;Other;2011;No;14;No;2020;No;New;10.0000;10.0000;140;Yes
61421;United States;Afghanistan;ASV-150/M-1117;APC;Armoured vehicles;2017;No;40;No;2019;No;New;0.3000;0.3000;12;No
64247;United States;Afghanistan;ASV-150/M-1117;APC;Armoured vehicles;2019;Yes;55;Yes;2020;No;New;0.3000;0.3000;16.5;No
61299;United States;Afghanistan;HMMWV Up-Armoured;APV;Armoured vehicles;2017;No;1383;Yes;2020;No;New;0.1400;0.1400;193.62;No
62653;United States;Thailand;Piranha-3;APC;Armoured vehicles;2019;No;50;Yes;2020;No;Second hand;0.3500;0.14;7;No
64222;United States;DR Congo;Bell-206/OH-58;light helicopter;Aircraft;2018;Yes;2;No;2018;No;Second hand;0.7000;0.28;0.56;No
64223;United States;DR Congo;UH-1H Huey-2;helicopter;Aircraft;2018;Yes;5;No;2020;No;Second hand;3.1000;1.24;6.2;No
61646;Germany;Qatar;COBRA;arty locating radar;Sensors;2016;No;2;Yes;2020;Yes;New;10.0000;10.0000;20;No
57937;Germany;United Kingdom;8V-199;diesel engine;Engines;2014;No;10;Yes;2020;No;New;0.1600;0.1600;1.6;No
63463;China;Nigeria;VT-4;tank;Armoured vehicles;2019;Yes;6;Yes;2020;No;New;4.5000;4.5000;27;No
63102;Germany;UAE;COBRA;arty locating radar;Sensors;2016;Yes;3;Yes;2019;Yes;New;10.0000;10.0000;30;No
59302;United States;Ukraine;TPQ-36 Firefinder;arty locating radar;Sensors;2015;No;2;No;2018;No;Second hand;3.0000;1.2;2.4;No
64200;Jordan;United States;Mirage F-1C;FGA aircraft;Aircraft;2019;Yes;2;No;2020;No;Second hand;16.0000;6.4;12.8;No
64234;China;Zambia;CS/VP3;APC;Armoured vehicles;2020;Yes;6;Yes;2020;No;New;0.2200;0.2200;1.32;No
60445;United States;Afghanistan;S-70/UH-60A;helicopter;Aircraft;2016;No;3;Yes;2020;No;Second hand but modernized;6.5000;4.29;12.87;No
63227;United States;Afghanistan;MD-500E;light helicopter;Aircraft;2019;No;6;Yes;2020;No;New;0.7000;0.7000;4.2;No
61509;United States;Lebanon;MD-500E;light helicopter;Aircraft;2018;No;2;Yes;2020;No;New;0.7000;0.7000;1.4;No
62550;Russia;Laos;Strela-10;mobile SAM system;Air defence systems;2018;Yes;3;Yes;2018;Yes;Second hand;1.2500;0.5;1.5;No
63506;Russia;Laos;9M37;SAM;Missiles;2018;Yes;75;Yes;2018;Yes;New;0.0600;0.0600;4.5;No
62357;Russia;Laos;T-72B;tank;Armoured vehicles;2018;No;10;Yes;2020;Yes;Second hand but modernized;2.6000;1.716;17.16;No
63942;China;Laos;CH-4B;armed UAV;Aircraft;2018;Yes;2;No;2019;No;New;4.0000;4.0000;8;No
61552;United States;Singapore;GBU-39 SDB;guided bomb;Missiles;2017;No;250;Yes;2020;Yes;New;0.0200;0.0200;5;No
56249;United States;South Korea;GBU-39 SDB;guided bomb;Missiles;2018;Yes;271;Yes;2020;Yes;New;0.0200;0.0200;5.42;No
61551;United States;Japan;GBU-39 SDB;guided bomb;Missiles;2017;No;250;Yes;2020;Yes;New;0.0200;0.0200;5;No
60199;United States;Netherlands;GBU-39 SDB;guided bomb;Missiles;2017;No;250;Yes;2020;Yes;New;0.0200;0.0200;5;No
57323;South Africa;Singapore;Marauder;APC;Armoured vehicles;2013;Yes;25;Yes;2020;No;New;0.1800;0.1800;4.5;Yes
62787;United States;Singapore;ISB6.7;diesel engine;Engines;2013;No;62;Yes;2016;No;New;0.0400;0.0400;2.48;No
62787;United States;Singapore;ISB6.7;diesel engine;Engines;2013;No;45;Yes;2017;No;New;0.0400;0.0400;1.8;No
62787;United States;Singapore;ISB6.7;diesel engine;Engines;2013;No;25;Yes;2018;Yes;New;0.0400;0.0400;1;No
62787;United States;Singapore;ISB6.7;diesel engine;Engines;2013;No;25;Yes;2019;Yes;New;0.0400;0.0400;1;No
62787;United States;Singapore;ISB6.7;diesel engine;Engines;2013;No;25;Yes;2020;No;New;0.0400;0.0400;1;No
61082;South Korea;Thailand;T-50 Golden Eagle;trainer/combat aircraft;Aircraft;2017;No;4;Yes;2020;Yes;New;17.8000;17.8000;71.2;No
61083;United States;Thailand;F404;turbofan;Engines;2017;No;4;Yes;2020;Yes;New;2.2000;2.2000;8.8;No
62761;Israel;Thailand;EL/M-2032;combat aircraft radar;Sensors;2019;No;4;Yes;2020;Yes;New;2.0000;2.0000;8;No
63066;Austria;Thailand;Camcopter S-100;UAV;Aircraft;2019;No;3;Yes;2020;No;New;0.2000;0.2000;0.6;No
60477;Israel;Thailand;Dominator-2;UAV;Aircraft;2018;No;1;Yes;2020;Yes;New;4.0000;4.0000;4;No
62542;China;Thailand;PLL-05 120mm;self-propelled mortar;Artillery;2019;No;4;Yes;2020;Yes;New;0.9000;0.9000;3.6;No
34546;China;Thailand;Type-07;APC;Armoured vehicles;2019;No;10;Yes;2020;Yes;New;0.3500;0.3500;3.5;No
54918;China;Thailand;WS-3A 300mm;guided rocket;Missiles;2012;Yes;25;Yes;2020;Yes;New;0.0800;0.0800;2;No
61359;India;Myanmar;Shyena;ASW torpedo;Missiles;2017;No;10;Yes;2020;Yes;New;0.3000;0.3000;3;No
64249;China;Nigeria;ZTL-09;AFSV;Armoured vehicles;2019;Yes;6;Yes;2020;No;New;1.6000;1.6000;9.6;No
64123;Turkey;Hungary;Ejder Yalcin;APC;Armoured vehicles;2018;No;10;No;2020;No;New;0.2100;0.2100;2.1;No
64248;China;Nigeria;SH-5 105mm;self-propelled gun;Artillery;2019;Yes;2;Yes;2020;No;New;1.0000;1.0000;2;No
55243;Finland;Poland;AMV;APC;Armoured vehicles;2013;No;39;Yes;2020;No;New;0.3200;0.3200;12.48;Yes
55244;Sweden;Poland;DI-12;diesel engine;Engines;2013;No;39;Yes;2020;No;New;0.0800;0.0800;3.12;No
64025;Germany;Egypt;FPB-40;patrol craft;Ships;2020;No;4;No;2020;No;New;12.0000;12.0000;48;No
31755;United States;Italy;F-35A Lightning-2;FGA aircraft;Aircraft;2006;Yes;2;Yes;2020;No;New;55.0000;55.0000;110;Yes
64185;Israel;Singapore;Samson RCWS-30;IFV turret;Other;2017;Yes;30;Yes;2020;No;New;0.6000;0.6000;18;No
62534;United States;South Korea;GMLRS;guided rocket;Missiles;2018;No;500;Yes;2020;No;New;0.0800;0.0800;40;No
60772;United States;South Korea;AIM-9X Sidewinder;BVRAAM;Missiles;2018;No;30;Yes;2020;Yes;New;0.1800;0.1800;5.4;No
62335;United States;South Korea;F135-100;turbofan;Engines;2014;No;1;Yes;2020;Yes;New;4.0000;4.0000;4;No
60219;Norway;New Zealand;B33:45;diesel engine;Engines;2016;No;2;No;2020;No;New;2.5000;2.5000;5;No
60218;Germany;New Zealand;MTU-4000;diesel engine;Engines;2016;No;4;No;2020;No;New;1.2500;1.2500;5;No
58249;Australia;Palau;Guardian;patrol craft;Ships;2014;No;1;No;2020;No;New;7.0000;7.0000;7;No
62436;United States;Indonesia;Bell-412;helicopter;Aircraft;2018;Yes;1;No;2020;No;New;5.0000;5.0000;5;No
21082;France;China;AS365/AS565 Panther;helicopter;Aircraft;1988;No;5;Yes;2020;Yes;New;3.2500;3.2500;16.25;Yes
32416;United Kingdom;China;Spey;turbofan;Engines;1975;Yes;10;Yes;2020;Yes;New;2.0000;2.0000;20;Yes
63404;Unknown supplier(s);Liberia;Cougar;APV;Armoured vehicles;2019;Yes;3;Yes;2020;Yes;New;0.1400;0.1400;0.42;No
53404;France;Brazil;AM-39 Exocet;anti-ship missile;Missiles;2011;Yes;5;Yes;2020;Yes;New;0.9000;0.9000;4.5;Yes
62991;United States;Ukraine;FGM-148 Javelin;anti-tank missile;Missiles;2019;No;150;Yes;2020;No;New;0.0300;0.0300;4.5;No
61478;United States;Poland;AIM-120C AMRAAM;BVRAAM;Missiles;2017;Yes;50;Yes;2020;Yes;New;0.6000;0.6000;30;No
59470;United States;Taiwan;BGM-71F TOW-2B;anti-tank missile;Missiles;2018;No;230;Yes;2020;Yes;New;0.0200;0.0200;4.6;No
61185;United States;Jordan;FGM-148 Javelin;anti-tank missile;Missiles;2017;No;125;Yes;2019;Yes;New;0.0300;0.0300;3.75;No
61185;United States;Jordan;FGM-148 Javelin;anti-tank missile;Missiles;2017;No;125;Yes;2020;Yes;New;0.0300;0.0300;3.75;No
63952;United States;Belgium;GBU-39 SDB;guided bomb;Missiles;2019;Yes;50;Yes;2020;No;New;0.0200;0.0200;1;No
64266;UAE;Nigeria;Phantom-2;APC;Armoured vehicles;2020;Yes;8;Yes;2020;Yes;New;0.1600;0.1600;1.28;No
64268;Italy;Austria;RAT-31DL;air search radar;Sensors;2018;Yes;1;No;2020;No;New;12.5000;12.5000;12.5;No
63406;Austria;Thailand;DA40;light aircraft;Aircraft;2019;No;8;No;2020;No;New;0.1500;0.1500;1.2;No
62098;Germany;Australia;ASR-NG;air search radar;Sensors;2015;No;3;Yes;2020;No;New;9.0000;9.0000;27;No
57376;United States;Australia;Mk-41 VLS;naval SAM system;Naval weapons;2006;No;1;No;2020;No;New;20.0000;20.0000;20;No
58192;United States;Australia;Mk-15 Phalanx;naval gun;Naval weapons;2014;Yes;1;Yes;2020;Yes;New;7.0000;7.0000;7;No
62885;United States;Japan;Mk-45-4 127mm;naval gun;Naval weapons;2015;Yes;1;No;2020;No;New;7.5000;7.5000;7.5;Yes
62883;United States;Japan;LM-2500;gas turbine;Engines;2015;Yes;4;No;2020;No;New;7.0000;7.0000;28;Yes
62884;United States;Japan;Mk-41 VLS;naval SAM system;Naval weapons;2015;Yes;1;No;2020;No;New;20.0000;20.0000;20;No
58893;United States;Japan;SPY-1D;air search radar;Sensors;2016;No;1;No;2020;No;New;22.0000;22.0000;22;No
62887;United States;Japan;SPQ-9;fire control radar;Sensors;2015;Yes;2;No;2020;No;New;3.5000;3.5000;7;No
62886;United States;Japan;Mk-15 Phalanx;naval gun;Naval weapons;2015;Yes;2;No;2020;No;New;7.0000;7.0000;14;No
34950;United States;Japan;AE-2100;turboprop;Engines;1996;Yes;4;No;2020;No;New;1.5000;1.5000;6;No
50766;United States;Turkey;T-800;turboshaft;Engines;2008;No;2;Yes;2020;No;New;0.8000;0.8000;1.6;Yes
35533;Germany;Israel;MT-883 Ka-501;diesel engine;Engines;2000;Yes;60;Yes;2018;No;New;0.3000;0.3000;18;No
59469;United States;Taiwan;FGM-148 Javelin;anti-tank missile;Missiles;2017;No;208;Yes;2020;Yes;New;0.0300;0.0300;6.24;No
59471;United States;Taiwan;Stinger;portable SAM;Missiles;2017;Yes;125;Yes;2020;Yes;New;0.0800;0.0800;10;No
58764;France;Kuwait;EC725 Super Cougar;transport helicopter;Aircraft;2016;No;2;No;2020;No;New;7.5000;7.5000;15;No
61767;United States;Qatar;WGU-59 APKWS;anti-tank missile/ASM;Missiles;2018;Yes;2500;Yes;2019;Yes;New;0.0400;0.0400;100;No
61767;United States;Qatar;WGU-59 APKWS;anti-tank missile/ASM;Missiles;2018;Yes;2500;Yes;2020;Yes;New;0.0400;0.0400;100;No
62451;Ukraine;Qatar;R-2;anti-tank missile;Missiles;2017;No;200;Yes;2020;Yes;New;0.0400;0.0400;8;No
50832;Switzerland;Venezuela;GDM-008 35mm;CIWS;Naval weapons;2006;Yes;1;No;2020;No;New;4.0000;4.0000;4;No
39643;China;Pakistan;PL-5E;SRAAM;Missiles;2006;Yes;70;Yes;2020;Yes;New;0.1100;0.1100;7.7;No
51929;France;Pakistan;MESMA;AIP engine;Engines;2007;No;1;Yes;2012;Yes;New;2.5000;2.5000;2.5;No
51929;France;Pakistan;MESMA;AIP engine;Engines;2007;No;1;Yes;2013;Yes;New;2.5000;2.5000;2.5;No
52239;China;Pakistan;C-802;anti-ship missile;Missiles;2008;Yes;8;Yes;2020;Yes;New;0.9000;0.9000;7.2;No
58865;Belgium;Saudi Arabia;Cockerill-3105 105mm;tank turret;Other;2014;No;4;Yes;2020;No;New;0.8000;0.8000;3.2;No
64228;Russia;Myanmar;Yak-130;trainer/combat ac;Aircraft;2018;Yes;2;No;2019;Yes;New;10.5000;10.5000;21;No
37117;Russia;India;MiG-29SMT;FGA aircraft;Aircraft;2008;No;8;Yes;2020;No;New;35.0000;35.0000;280;Yes
57936;Spain;United Kingdom;Scout-SV;APC;Armoured vehicles;2014;No;4;Yes;2019;No;New;0.4200;0.4200;1.68;Yes
56511;United Kingdom;New Zealand;CAMM;SAM;Missiles;2014;No;20;Yes;2020;Yes;New;0.3500;0.3500;7;No
62204;United States;Taiwan;AAQ-33 Sniper;aircraft EO system;Sensors;2018;No;3;Yes;2020;Yes;New;1.0000;1.0000;3;No
